S_i,A_i
7076,34741
60376,59732
43617,1604
92551,30420
9445,76956
14576,32228
38847,27336
99721,80854
970,69952
82309,21329
27645,75618
57070,91008
57477,10670
38822,67259
95523,2349
85866,91381
60053,74701
64141,94259
94702,54257
6806,43152
80353,55948
5635,9873
57550,22432
36114,50529
39438,29528
65901,8936
2916,43701
80324,69736
82791,92081
56457,5297
98441,68830
50303,82369
62994,29304
89034,6068
35957,81697
27589,23015
25905,19390
13059,95599
3567,1703
29542,49869
34818,99019
30300,97432
94265,7743
60672,4543
58876,69812
26476,73580
16960,20534
40420,33638
1325,76561
54819,27804
58504,57752
16412,5465
98494,11414
61676,30612
10797,38702
71342,97308
62716,68213
74432,53015
31013,51934
77094,11449
52804,83302
24460,55604
76682,43037
45628,63757
18751,38488
11164,70384
45035,79940
34066,94240
32482,18792
57766,71110
23384,56531
41805,73624
73842,79481
51105,92330
80525,21995
75044,71834
59745,24885
99804,41410
24708,85393
57958,61598
79208,13627
58899,81668
63009,29026
88159,26116
50909,39135
95113,64619
24312,12500
29842,41281
88209,26484
80520,59754
34849,62488
14867,50834
34851,65120
63868,33393
61705,77889
64665,94974
36783,11307
86014,13539
88264,82796
43157,33896
48979,8979
33624,98520
37308,23038
25522,84016
68570,32209
71329,67793
28835,98719
65548,49772
64899,35288
32835,66666
93104,84590
37146,75060
3805,93558
68212,47304
15529,43363
87657,61273
7494,55771
38521,22443
2836,46807
65066,73576
70139,15702
55190,32518
17140,44184
90007,3865
38473,37958
21671,55949
74844,95415
8139,24281
82997,84760
32794,94057
3037,51696
19292,69421
87664,34955
28504,71021
30036,33367
24794,2510
86102,72602
63091,23799
30077,47608
83541,87111
59050,46408
38503,31908
63198,34461
97677,70843
36797,49496
71838,3517
34304,44824
4170,71535
69760,21866
33172,75752
77019,82163
79382,83113
17403,84570
23717,62671
89506,71598
43465,38779
85616,54865
65027,11332
88078,47820
70119,69125
8371,25840
55461,55566
51555,1650
45019,22053
16204,20469
10945,92466
42753,24395
45456,1828
92953,81126
40545,11901
26085,51830
46078,99478
33588,88305
17211,70743
45749,36857
77926,68421
60235,21483
36626,68372
94990,50632
7293,40512
12910,1398
41253,40614
43114,58283
4674,21184
97937,2025
58129,84894
57422,34265
71021,12343
26471,94894
20434,16949
11351,97389
77338,76507
25421,50250
83168,52159
38716,30179
68592,66325
74750,93440
36571,44305
91023,36766
23189,2874
68046,63856
11140,54914
89536,65206
18083,25007
14056,81883
49180,43417
17292,45736
18317,91178
36130,67254
18383,95279
46535,59317
84986,69415
59854,51444
4192,13332
66685,3785
71604,59505
11043,83603
85570,47034
7933,60404
89055,34557
24837,27460
75382,88992
87057,33696
44953,6233
86138,90913
38082,47821
81756,48001
38390,87533
46605,92507
19471,21825
24584,22888
68873,91539
83144,84175
6661,37471
5941,32883
97545,64233
36478,57240
29379,68779
61480,1559
35201,77648
7852,81314
13023,68720
21394,5870
6565,6819
68793,98312
57241,94766
97157,10523
52103,42954
41203,96659
71332,7894
66121,54406
86932,71628
57815,81856
71057,87418
72965,5632
92197,27767
84945,26363
1106,87833
60039,919
97948,19890
48830,79900
60103,2765
79440,86351
6191,37457
7104,21115
23310,87692
47919,97249
31114,18663
21379,45241
92424,93035
63790,86086
40890,81661
94781,29859
18717,65286
83242,88263
83778,17118
79394,12690
72714,50368
94821,40065
43858,10622
4032,93962
17875,20381
54209,90992
54426,49342
6441,11963
10261,10879
63638,76939
70781,93965
15890,67044
84793,87509
52573,82654
50288,54256
97700,30688
15026,29697
64252,46657
69220,56607
67959,3728
82525,48804
65583,43113
65499,80811
95384,72398
84075,22117
39651,84720
53039,60941
2312,19210
49925,35108
95931,9904
82138,10731
31840,43462
14155,99897
30783,96976
44825,39893
82147,35270
88709,54782
48343,65422
47682,22724
31635,56954
10294,55106
17008,7153
90423,12740
77903,62345
6172,43138
43846,4205
52833,7017
82536,88448
26890,52576
37133,59519
32900,40198
47405,18908
21950,26290
80053,84111
52225,15929
55738,34216
14702,46532
32386,7001
13391,62399
99398,86821
91105,54543
33042,9576
75431,88978
42294,88929
59273,77580
43757,95629
19007,20381
59940,21208
3998,12064
95473,23926
53859,42478
31950,93635
98509,38799
80275,41214
99916,46712
82545,22027
48063,98172
10429,1500
87348,18508
87555,10684
47277,95071
36926,2942
5592,78559
62791,22008
98669,29142
14101,58084
11639,52530
8129,45390
6508,18735
15526,27281
32112,10735
37366,3350
90893,89987
77612,11239
60941,88415
47440,15418
7037,31286
87013,3518
78352,30659
31478,43460
56721,3944
69583,37788
22356,64374
83513,63968
93329,51881
9618,984
76868,57683
8620,5915
16786,48691
73079,21321
61763,16518
38304,12311
7387,47560
99830,57024
18735,60660
67062,35867
92215,39175
74166,11272
54049,87880
91159,47520
88777,58903
52802,39868
59448,2951
45697,78795
32510,8172
37386,68002
94765,24924
12181,32337
11469,2175
72728,80847
54398,17742
37088,34155
81346,27381
72324,37799
46667,55117
13548,10767
55934,44246
41749,53157
31391,57774
81172,40254
58806,32251
24467,3187
30050,88475
61287,27694
90093,48356
25386,86629
59804,90963
79868,9719
13351,38521
8034,44864
6596,32839
27158,56325
91722,55863
52589,57746
53939,90680
49996,22947
61008,26883
40285,17460
86139,23894
86486,61684
40746,69636
18362,63688
65248,48734
8017,45399
57741,95783
70123,73022
38784,13361
49520,24229
50200,2765
24515,92535
14878,85196
68417,30010
10133,20357
82532,8017
53931,62800
65411,80741
78945,65002
60397,74964
28305,75314
9935,6785
38726,76045
19135,9363
15140,66942
85059,17874
74004,27844
15458,13711
80916,19918
56873,5173
94491,3597
13763,12900
28211,56974
73296,61649
59178,33206
60555,50896
3216,5354
57929,34669
56419,27078
40022,95644
12201,42069
50862,47364
48167,89441
79046,48009
4108,76039
92618,67680
5298,11848
77256,81375
50517,34097
56582,35095
46561,81190
30621,88475
90443,73093
97014,96383
22475,23919
34059,79631
83046,40350
13030,55027
86079,56447
5003,28375
18637,54341
40308,42958
60290,24735
60439,35739
57866,84270
35260,38745
51873,80834
26770,60782
22147,64254
74534,7985
46674,82144
35245,64235
26428,99861
12792,53540
60495,72460
14209,19515
76413,931
23730,56626
29824,65953
55186,74770
4523,94463
98667,90190
10440,17853
94139,31285
1293,20746
35207,97354
84727,59649
94300,47744
6839,2707
57397,71567
26958,26412
9545,70005
3368,22689
92234,60493
70567,47033
35817,94418
32420,39701
60378,23838
81944,77346
59063,38820
66620,7508
84324,74184
82081,56892
49194,81937
97877,10751
24802,3287
78088,61985
87857,24930
9135,55447
57836,57557
15533,1945
2053,70519
18918,70314
2614,57789
35366,42867
41058,23775
35537,46720
31434,74410
8209,83862
30446,47062
50993,76201
53582,84013
75145,17822
9341,3102
73180,1363
54091,30243
70994,51400
51281,26781
315,31693
42587,30435
86199,31753
74152,47305
88268,43991
55624,38817
47286,51026
26845,77083
41557,18349
62705,57765
3060,7435
40587,59134
63325,77776
78027,76924
38815,67137
14511,29706
35490,42731
1668,62897
16618,21055
25942,59904
61973,95550
2844,3414
4919,66862
9362,54575
24240,16858
17892,5766
1601,50772
33241,76213
31165,67746
57833,13972
36130,34326
11578,64302
26979,69670
34842,91546
76005,13714
66759,40370
79805,3958
72978,86426
53983,81181
44084,32898
94423,65791
64856,81081
58330,35715
27631,10943
2547,63753
56342,44162
11287,58612
64338,45219
69004,2362
55219,8829
54936,26320
54748,52356
98811,81037
67633,40584
89433,34680
93638,34269
26349,32443
37081,33348
75919,40333
32235,36772
57937,89353
23298,93693
68791,41539
26290,42786
22021,37501
38531,33189
81155,99871
73152,61055
64042,61186
15342,67683
25899,81001
90994,89261
30328,23208
36434,50385
25005,56357
15671,32178
47992,83020
54092,27750
38595,63889
26444,79888
66398,19646
