S_i,A_i
4627,269
4162,366
2101,4779
2481,3735
4813,2990
1647,2435
1920,1937
442,3088
3223,3462
3315,332
2269,2778
1238,1893
3435,4714
1104,1790
4361,1324
1347,301
3045,96
1497,2889
4389,504
1233,4573
2148,3508
4500,1596
256,2742
1894,3891
4368,2540
146,4821
4306,3461
3457,4136
960,4954
4381,3179
2272,4281
3499,2287
3539,3556
2561,4657
1633,2981
1316,2035
4280,2985
3952,818
1335,1001
1274,1314
3976,47
964,822
4675,1133
1846,2779
3646,1949
3976,1727
4891,1901
1530,3040
320,608
4989,1419
1292,3893
777,4709
3514,3864
109,1843
983,102
2676,1653
4049,966
4335,285
4849,4332
1208,170
2574,2030
1587,3747
4041,2751
1799,629
1273,4327
2259,3661
4870,2072
2012,1812
677,2991
1164,660
3315,3557
2108,2080
2342,2772
93,3819
2107,1531
619,3909
4234,4086
4250,1859
225,407
2822,3864
2913,1404
2746,4066
3013,4196
1568,3114
2325,4959
1102,4550
4958,3253
3300,4571
639,67
3548,1876
68,143
3940,1346
794,4579
1398,3233
2819,2024
2750,1865
4445,1322
946,4239
886,232
4454,4608
3346,2348
1115,2234
1910,1429
648,2164
3810,2391
4740,1868
2681,2083
4700,2508
952,36
4061,3042
4229,3844
3994,3563
4836,4310
3944,4697
3244,171
4589,3661
485,4830
1675,3005
2199,1324
3707,3476
1039,4932
1730,683
3805,3842
294,4015
3662,1066
1982,286
3520,3526
4758,2407
880,3484
1524,303
2043,920
2897,4758
1015,2697
3818,1603
864,2557
1543,253
2913,4970
3248,938
3164,155
2973,218
2961,221
2024,2722
759,4233
1665,4182
3283,341
2371,147
155,4586
888,4666
4558,1118
1347,1164
4473,1989
1190,4548
125,91
3314,2581
2874,3155
2463,1370
2242,2610
4339,564
4890,3712
1312,1933
4621,3265
836,1194
2382,1366
1056,1434
3584,830
3275,3589
1944,2000
3251,3367
358,3009
1594,4271
4793,2297
2086,2596
1363,2414
139,2648
2395,554
1800,1320
1670,3684
749,2922
1983,3014
3802,4879
2778,1886
4977,2447
2762,2991
4949,1035
4481,889
2639,848
2609,2548
3867,1969
3126,2999
1562,724
4688,1944
1607,3295
3103,2782
1178,11
1962,2612
2235,3326
719,1162
4218,88
2944,2503
1921,4713
823,1688
1104,1285
3026,2742
3471,256
401,835
484,924
2396,2795
2510,3967
4573,1950
3507,2251
1823,3782
2133,4166
1155,3303
1096,1774
1198,4662
4555,3360
797,4570
4124,548
4135,3229
1618,2881
4914,601
1168,2159
3592,48
2274,1575
798,1191
2106,264
1069,599
2339,456
4771,794
2312,4816
1252,759
2164,756
3588,847
190,649
4932,748
2611,2329
446,1348
1250,2227
4457,500
3399,2060
1423,89
2544,4559
4522,3491
1596,1708
1399,166
510,1529
3560,4202
1785,4804
3785,457
245,3776
1558,2203
4633,2727
1572,4396
934,76
960,1995
3479,713
699,2877
327,3299
2541,3639
2908,3115
3241,773
1591,3411
591,651
440,3935
3241,2154
3722,1855
2385,264
1967,3517
831,4301
2133,289
3288,775
2262,4367
2596,2225
3561,267
414,4205
823,562
4137,2370
3288,2597
58,1675
1064,193
3699,3994
1469,3327
744,2690
3536,4474
2196,1874
1996,909
2325,3630
3313,4294
2295,3308
1858,4449
4451,1881
2386,4476
3454,1712
231,589
4295,4525
2427,2553
2726,16
1321,2997
1264,4605
2197,1815
922,1245
4629,3042
2232,1887
989,1859
312,1964
3059,1467
4857,2545
3691,1410
1629,4715
153,81
3074,3652
1513,4200
1296,2658
1386,2357
2105,1493
1690,1963
746,708
1702,1535
3710,3959
1721,2271
1142,989
3599,3561
4737,3730
4627,3909
419,4939
4553,2187
2988,1357
1145,245
2689,4696
3936,4910
4324,4358
2273,3008
2562,2490
1327,3900
1798,32
2843,4239
904,3368
1908,74
4145,619
4265,1872
1459,4288
965,2920
4689,2666
3756,1457
3537,3662
3513,4233
3933,4658
4500,3807
3297,291
2795,4951
745,1108
3700,4640
4051,1129
4101,4505
1183,2080
3513,1634
2843,4553
2828,4967
1791,1187
587,483
4558,2714
2875,3174
2643,3938
3183,4472
92,947
4073,4364
1147,4899
1405,3461
4151,4454
4266,3018
673,2902
2832,828
4813,3214
2721,3594
4576,629
3354,4995
913,3827
1236,1595
952,2049
210,2169
1008,2707
2019,2866
2492,4254
818,1539
3849,357
1484,3511
4212,4765
1465,464
141,2784
4505,1365
413,1984
2825,3692
2391,2336
536,4328
864,2337
3386,4849
2809,373
3900,530
2461,578
3057,4115
447,2094
3424,2880
3730,1075
635,800
4523,3662
1215,4126
4378,2129
1678,2717
3828,387
1588,3071
3130,2825
897,574
3438,4900
4933,4105
3460,31
4040,4052
4270,2452
235,1858
897,249
3064,4951
2739,1996
1464,2967
102,4154
2950,4276
223,2156
1148,3093
3699,1156
3535,4803
3403,3178
4593,1110
2447,4851
2257,3744
2205,3087
1508,2676
3586,3411
4641,1051
2050,3382
2668,4334
2248,482
1718,2718
1167,3350
1150,596
1398,466
2366,100
3873,4509
2512,2185
1971,3862
916,386
231,1892
768,2624
1872,740
1240,471
2135,275
4491,356
3316,1638
3677,3219
1811,580
2760,4129
3406,4892
184,2506
2968,673
1958,1314
1736,974
713,2004
3725,860
4573,1989
2335,4521
1937,294
4187,3115
1977,3911
498,870
1257,3525
4073,3988
151,3610
4929,2195
513,2266
1053,4273
1472,2121
4383,4382
1977,717
2527,2247
3500,4363
1505,484
2194,159
668,4470
99,4025
2294,4881
4176,77
117,3385
2872,3067
1837,2072
3843,4662
2860,3959
3161,2678
587,1761
4992,3583
419,785
1767,773
1847,1052
738,239
3983,104
1845,1397
2313,3776
1096,3725
953,1203
1049,2464
3296,1877
4838,2542
4322,2150
697,4586
2407,4632
4130,3574
1852,2578
42,1193
4371,3007
33,838
2144,3571
4303,3740
3589,1778
2879,1666
3411,4223
3478,3115
3531,4925
3403,522
3634,326
1489,3880
3831,2863
4680,633
713,166
3698,1365
2103,4307
1755,2586
872,3407
3918,43
862,215
1951,4043
3839,2723
3431,3018
4350,3530
2622,4823
2245,3283
3930,1714
4553,2794
1522,1422
870,4747
3712,3473
3281,2256
2951,4568
439,3830
710,4917
504,3345
2296,2739
3791,441
325,1273
2278,3250
1255,4780
3004,3128
3107,4148
204,2948
593,562
4742,2487
3736,1228
2602,4860
2369,4221
3634,3957
3157,975
1369,3551
4205,2798
1840,595
2318,30
25,260
1478,1905
3867,3506
3905,1746
3556,236
3020,697
3642,558
1919,3184
2324,2267
2763,4989
1458,1994
3480,2111
4637,4941
3998,4825
4420,2951
663,1028
2437,3299
561,1350
2808,2840
4935,2593
3404,4884
1522,2019
553,4268
1858,924
2200,1433
3064,3137
305,1570
2948,796
4604,1776
3868,1670
1991,849
4111,2107
4319,3396
178,3535
559,2691
143,2257
4292,2959
2519,4203
3927,2558
1708,4829
324,249
1327,484
4140,4954
873,2122
471,4851
3417,2281
3302,3085
2267,1484
2502,4611
2321,585
4448,1392
3903,2647
2421,1779
347,3818
911,2468
676,3668
2497,4093
869,2995
3777,2252
4806,4858
3272,2170
3768,1350
1781,3557
3211,680
619,3768
3292,590
2225,4045
123,1376
3654,4993
2128,510
2087,4822
4297,3180
587,806
852,3666
1380,2188
3687,4516
993,2096
3419,2871
1965,2247
3109,668
1410,2052
284,21
749,1145
405,1267
4740,4119
4797,2872
2934,2525
4303,996
3772,1439
3320,3906
1858,579
1175,4688
1692,2326
352,2075
3729,1352
764,595
3843,2069
3039,3478
493,1188
3393,3869
547,2543
288,3286
1226,201
3155,1661
518,3620
4544,3120
2077,4523
4926,3689
792,2068
2047,4913
3567,3377
319,20
4727,4211
3197,3695
4397,3
163,241
543,1988
1650,322
1567,2377
116,1460
2929,3938
2755,718
486,4582
657,4793
1730,4981
422,1009
2830,2511
190,2597
3263,1391
3352,4625
2684,4840
3062,832
4665,4005
2684,1681
4941,4436
4641,2859
2407,3687
3427,4920
75,4732
2191,759
2761,4254
3147,1830
858,4729
3017,4682
404,2011
2797,4071
4772,486
3332,1479
1295,2189
4483,639
1952,4716
1092,4801
2129,1524
4250,3939
1046,4027
3422,2634
568,972
2461,285
1317,345
148,4082
1542,962
196,3136
2987,1345
3095,3938
4006,3311
3760,3507
1964,4705
947,3796
593,234
2370,2020
2072,534
276,3263
1076,4138
3266,2060
4087,4951
1463,1643
703,3921
3152,664
807,2171
3609,4247
4216,1057
2500,2108
4433,826
2678,3554
2283,1084
3268,2421
1624,3495
2223,2900
4911,890
2850,930
604,3117
706,2007
834,2384
4216,3604
602,4684
2702,2734
916,2167
3125,1474
2023,152
946,1784
4039,930
4543,4874
1571,1213
3828,3254
3485,3029
1092,3372
4124,2945
2030,113
3646,2422
2525,377
782,2242
1558,3287
3465,2080
2092,3518
4667,100
1327,2246
3512,3279
3435,2287
2910,381
1032,4707
4613,3753
620,4148
4698,1861
2046,1023
4925,2133
3599,1030
1973,2724
1352,2105
4301,4331
382,3915
784,3297
1863,761
2489,1174
4653,518
4342,2737
615,3191
4194,3155
1269,915
1225,2474
1874,4662
433,4277
950,2897
4968,3831
1537,1240
2198,4579
1539,918
4994,687
2631,4848
2121,1525
4691,3215
4474,4877
2325,2927
4058,1045
4814,4198
3625,1382
3318,137
4005,887
4243,4036
172,4884
3626,2816
1109,4522
2658,532
1612,1056
144,4613
3803,931
1954,3616
1736,4521
4460,2294
4948,2609
4230,1557
2108,1960
2632,4578
2431,4962
4040,1438
3968,3816
4732,749
1738,2560
2920,410
4735,2314
4583,2012
1179,3168
626,3234
3916,3105
2172,2755
3350,4381
3925,2504
3262,4503
3068,3619
3188,3809
4184,3240
2009,2180
286,2889
4355,1179
289,4999
3835,401
2472,3463
4263,1707
1482,1246
3792,1733
2947,4778
2333,4057
694,2516
2935,2763
1961,2509
259,899
389,4710
4717,4567
3229,3405
2123,3635
4681,4974
103,3722
1570,3845
154,3634
2226,1638
2239,4112
3629,2838
324,174
1466,4627
4193,426
4922,3373
2688,2772
4657,274
2345,1448
531,3142
4201,2675
681,3552
1615,2860
4030,4072
1274,56
4285,4753
3792,859
4154,4425
1989,3353
656,3544
2483,3070
3214,4904
1840,4960
4479,1083
584,3236
696,1001
4903,4728
2781,4257
4239,1324
2270,1107
3611,4362
549,280
4397,2018
452,452
245,3918
2945,1976
3960,718
2325,1370
1335,3868
3284,4870
377,1985
3580,1371
3204,2247
2247,1817
1881,1060
3734,4454
4276,2815
2926,3966
2091,4808
1055,3126
1183,3979
3753,3670
1689,147
1099,1653
3508,370
1967,841
3468,2948
306,4209
3687,3045
2828,631
4072,1800
4728,4953
1089,296
2571,588
3974,3827
702,4177
4515,4509
3741,2062
4871,2096
2127,1450
1772,988
4227,995
547,2291
462,3968
1985,795
819,4832
3622,2869
3402,4310
1805,1438
3293,3936
134,2193
2824,3562
4833,4592
3679,3442
1738,2423
4240,3237
2736,2057
3792,1080
1083,1705
440,1576
234,4270
2709,1833
4496,4539
4082,299
2944,3492
3977,3529
4214,473
1281,155
1657,2111
3634,1433
1995,2001
726,1112
1336,3594
4496,469
4198,670
86,4590
4605,4139
3777,503
1638,2518
2260,2548
4268,324
3803,3881
1596,4105
1854,2377
2859,1548
3209,2659
1818,2585
4849,3317
4519,2599
3263,4109
1580,4451
4707,120
2852,360
2618,1283
3265,4168
3374,3361
3988,3122
3011,3359
2207,194
3271,57
92,4645
1724,228
2013,3833
2535,360
242,3556
1832,1134
2197,4913
2246,4509
2188,454
1915,819
1880,2018
4267,1548
3881,3831
2225,1367
4518,2194
1402,4328
2657,714
3597,4053
2975,3511
2693,3264
2716,4406
4237,2069
3360,4815
1024,4470
678,3182
2697,2129
3556,1928
3090,4201
495,2923
1346,2100
2681,3690
4986,2775
745,3594
374,3078
2358,4726
2969,1237
4066,3102
698,3155
2865,2869
2016,1141
1486,3310
3577,2079
1433,3488
2715,578
4754,3839
3531,1137
774,1069
3223,3401
1961,2570
13,2617
3920,20
2713,4736
858,3894
4127,3997
3348,3338
1748,2452
1481,4486
1842,1660
1145,1703
4183,1963
2923,3578
1327,3989
1731,3846
769,715
4661,678
4165,1257
43,3288
23,2431
2893,2448
244,4948
3551,4168
1442,1677
506,533
647,1702
2324,4455
1404,3454
3018,2721
692,1114
4392,3609
4535,1579
2274,4166
579,4710
2772,3909
821,2554
3273,1919
4984,3902
228,4983
108,1602
2714,2855
1369,4659
3715,437
4882,3300
2708,238
686,3801
3858,1233
3982,1959
1742,4322
1675,1388
4770,3896
3425,773
906,1993
769,4296
4415,2020
1865,3126
2877,4538
4955,2270
1261,3685
4172,1928
4569,642
3454,2479
2915,1860
3847,3271
3565,897
2097,890
4571,449
728,1956
4010,2479
1514,2958
4386,4092
652,810
3379,4069
778,2501
1066,1392
3670,3004
2453,789
410,4798
2602,3700
2567,3356
4129,2741
2436,1199
201,3353
3081,3623
888,1488
2198,2218
2190,1920
2492,4168
2643,2166
1206,225
4631,4505
3488,139
4683,4005
4133,2107
4164,1578
4299,4624
1601,4707
1515,2489
1285,4222
555,714
1112,1537
3413,1297
4778,1776
4470,1245
4148,4348
3714,3662
4000,4426
4065,1655
1016,1848
2583,110
1889,2849
3908,2114
2029,1999
4737,2806
220,1557
4801,3616
4335,4184
3323,1856
17,2145
224,3789
2379,857
4869,4125
4102,4138
4295,3248
3313,1956
828,4328
1673,3208
3894,2394
3361,1652
1987,425
2020,2400
4864,2219
3174,3792
339,1085
4001,3096
4556,80
3403,3843
282,2156
4582,395
1607,4383
1701,2389
1550,112
3556,249
2029,2595
2908,3097
2188,631
3163,3688
1518,421
65,3554
4615,976
1211,1392
844,4589
4300,158
1745,1181
3575,1783
522,120
691,2041
4171,4576
403,4592
3345,1318
4936,3090
3352,1405
4969,1219
1593,961
4680,858
1345,1461
3290,3444
3621,2895
3063,2819
1817,4435
1599,3869
1702,2633
3905,4889
4160,4043
1941,2451
3264,4370
1958,801
4522,2799
1130,932
2091,3727
4638,2573
4970,4735
1618,4482
3442,4822
1738,4542
1688,294
2005,4555
3023,2139
3726,1267
4238,4707
3068,2064
1133,966
1018,2216
2816,4212
2835,3093
984,4620
3970,4183
218,2407
4578,809
4117,4827
85,1275
4834,321
793,4309
659,4367
689,2084
293,3758
1117,4651
2200,4531
4375,1680
542,4295
530,35
295,4006
207,2951
4009,2029
4059,3933
2044,1650
4689,4116
3651,815
2293,330
4860,3233
590,4832
4311,2353
2001,1474
1436,236
1625,1315
2988,2433
2318,314
4445,992
2048,4040
1358,3975
3868,3582
2019,814
787,2595
514,2038
3338,3226
2988,854
1938,186
3547,3874
4906,663
1710,1864
4568,2106
1865,2326
3239,1850
581,4275
2342,3630
3187,907
1355,2539
271,3197
1203,4905
1668,3657
4142,4806
2698,2414
428,2213
3981,4025
3943,4805
2032,1396
460,4138
1081,4449
2496,855
4260,4573
4684,2272
3387,4746
2653,4484
2196,4042
1006,1682
3307,4237
3452,2109
1561,3377
4591,933
1207,4225
551,667
3959,1779
624,22
2606,1344
656,2698
3388,1496
4082,4569
1702,580
1029,1859
2259,1200
4986,1351
3146,2087
3923,3149
4973,3395
2626,419
2010,104
529,4310
2763,150
3691,3980
1545,250
3058,2793
4999,4035
3677,939
2168,1746
3548,4625
785,3643
550,2631
4985,702
1067,465
2312,3105
2512,2416
2412,3319
1056,3849
2158,556
1739,4968
3979,2494
3426,3325
4649,1890
2490,3552
2461,4882
482,2916
3783,2575
1335,22
3717,1412
2539,4547
3404,1638
876,557
1956,2240
1655,1816
4596,766
1546,1252
92,873
3525,187
3901,3134
1202,3153
2781,246
3496,2560
232,1758
3334,4431
2440,1
3316,4832
3687,1317
1291,2918
3789,1532
2011,555
1033,888
303,3691
1506,3097
2508,1235
4013,1528
2646,522
3269,314
4874,3446
2141,3777
4002,690
3308,2683
1714,2859
2270,1962
2059,3583
4879,4959
2513,4282
127,2671
3982,514
4215,712
4575,4086
4280,667
3964,3758
288,4953
3960,3218
1578,1527
1219,1712
3647,1571
1092,1683
2863,948
2358,1277
1874,2630
2452,2416
2001,1504
2353,91
4274,3264
1997,1124
4230,1642
814,3560
4482,1276
3136,4493
4346,1439
3880,17
4206,3349
2996,341
1333,554
1797,3457
398,4110
338,3177
371,4601
1825,641
3895,2221
1121,3971
2123,2335
4344,4864
4871,4508
4425,975
3124,4582
4518,1931
2500,4104
2400,1384
3416,1491
3052,167
2397,630
1021,4591
2656,2970
3282,2852
3914,3506
829,189
4529,1332
4265,4238
1929,2123
3511,4663
411,4955
6,3084
4955,2827
2673,2057
2917,3152
1638,1590
2622,1253
2670,1494
3448,618
2598,4729
4491,1528
3122,4210
786,430
2599,3491
1097,2792
368,3510
3081,4489
338,1590
3167,424
1379,3353
2595,1020
3131,1875
2599,1694
3926,1576
1083,1725
2399,1490
4978,454
147,21
2087,4040
3440,3275
2089,2590
4933,1284
3549,4126
215,4452
3806,1879
337,4675
384,4697
2673,1349
1766,1800
3130,1552
947,2088
2750,2217
3382,700
2970,1479
1490,2839
3064,2643
837,4765
3211,4073
2577,4014
4043,3519
667,3577
2186,4099
487,2253
1336,952
88,153
71,3507
1027,1014
4496,1411
1725,3022
4318,3488
1672,3242
1958,4463
3642,4527
4701,1669
708,2195
4267,4924
496,2476
2288,4641
2784,1491
3366,3103
3195,2266
3006,3829
472,1241
3349,4940
978,2548
4176,87
2108,358
3047,2156
838,1246
3971,1822
1701,2351
3005,387
2970,3136
1543,2955
1780,4343
2422,3908
3403,1413
1746,3208
1158,1257
4269,4202
1241,3085
469,3804
1005,1889
2607,3865
4899,3134
3350,4920
2432,2016
2664,3215
4954,2930
832,1877
4793,2442
3816,2633
4870,2503
1886,2227
3168,3697
3766,4601
3872,1862
3740,551
2982,1503
4095,1615
1824,464
422,3508
1136,3915
3606,1168
3775,720
521,2015
2667,3276
4857,2270
3982,552
1384,3549
3976,1834
3452,2737
451,3853
1703,1987
974,2071
228,3896
2105,4960
65,53
3492,4138
2046,1332
3574,1186
358,1449
888,1374
1811,185
4772,102
4334,3493
907,1297
136,4128
4465,2816
4598,1731
505,3138
2698,3227
1941,1887
2999,1647
3124,4326
2996,1631
346,1113
2127,629
4414,3540
2584,4030
1138,1793
3536,2402
28,1624
195,3145
4029,2632
491,4908
785,4615
3705,2720
2609,2602
2537,122
2399,4006
3144,3539
1793,4838
358,2944
3564,2862
1147,4756
2728,1457
3221,1600
3037,4871
423,2277
1645,2244
1086,238
3803,2860
3648,3863
3226,3190
598,2015
14,1845
141,3334
48,870
4850,2608
3156,3602
4031,1586
754,4366
4512,2284
1178,1172
2182,4045
4406,4912
1619,509
3145,4610
1185,191
2810,3070
2407,1657
4236,580
1285,4596
2928,4441
1518,4855
2209,1732
4418,309
113,1505
2539,786
1390,3316
272,1712
2729,2526
1483,2639
4580,2940
2569,4191
319,581
1546,1030
3194,2235
2445,3976
1767,4796
4501,2101
3939,255
3852,2338
4334,3365
2945,1735
789,1428
4522,3023
3063,1403
3683,4914
4931,1631
3132,3232
1482,2825
2477,4128
42,948
450,1864
692,3741
2061,4119
4013,238
2330,768
4318,3807
3601,4467
3123,2016
150,3732
4097,532
4292,221
3134,2816
4804,3735
1885,1788
4339,746
2468,1958
2596,4878
3694,1648
1674,2835
670,657
2803,2999
1213,2081
724,2853
3951,3649
4892,1383
2693,4442
2593,1771
208,4699
1165,1335
3573,3108
2989,4245
1067,1932
4125,928
2198,2336
4881,1563
1511,4530
4946,2842
2780,3690
4935,933
4228,464
2703,1550
1678,3869
4598,2578
941,1375
1252,1411
4687,2994
1778,2744
3532,2226
3384,502
109,2945
3548,929
2395,728
383,2187
4577,4131
3118,4149
4749,3274
2811,3587
526,2160
3436,4126
2254,4028
1488,4128
4850,3248
1829,9
4462,1020
1054,671
4826,3548
3689,1989
4970,3956
1003,1190
3113,1733
3935,3593
1508,3934
1652,95
842,2396
255,4266
2983,234
4065,330
4208,2809
678,3735
3312,3636
2786,651
3273,637
253,1045
3969,3613
4743,4585
4161,2790
1982,1801
4840,3548
744,1642
4212,698
357,3937
4502,1171
4197,1991
3381,3721
4955,3421
916,1140
73,4026
4701,2962
4663,4026
135,1585
1302,859
2216,926
4506,689
4438,2419
1875,4948
3853,418
769,4046
2326,184
2001,3631
1509,1524
2019,2278
1418,749
2616,2468
1778,4448
273,150
3739,1058
4661,1151
1717,3452
2865,3641
4934,4311
4822,850
2321,3546
4587,2766
3548,2097
4923,1515
1264,3497
503,2062
1427,893
3950,1252
2962,2266
298,775
2087,4580
3549,815
1214,3601
771,1925
4880,206
2718,1591
3384,1060
3530,579
3589,4081
675,1898
2682,1688
4256,4772
4964,461
4651,3187
4807,2881
4698,2387
3201,4901
3194,1238
4651,1275
2467,66
2653,4577
418,3630
1974,3459
2908,3218
653,679
4210,3707
2118,416
3923,2128
4808,594
976,2962
2940,1623
236,1019
2907,4728
3599,1571
3277,2381
1869,2676
229,3846
383,931
1295,4764
3069,24
2900,334
4252,3452
3196,646
59,4980
876,3542
2960,311
2328,1605
4698,4308
423,2846
54,2478
2519,1367
715,4295
2623,956
1030,447
2042,3168
1195,3486
2746,1800
1694,3086
2723,3470
2386,1992
3530,4641
2056,1461
24,3663
3032,2307
1184,2637
2842,1360
2003,2437
4642,1998
1088,2297
673,2658
3207,4128
4519,328
3713,1177
4524,2733
3550,62
233,3998
1795,4467
4356,2651
141,969
4487,49
2720,649
76,3035
958,655
4677,1671
694,2330
2594,121
2552,925
760,2998
4137,1046
1127,4318
1205,2566
4133,2938
3820,3669
72,1375
4609,4564
320,3697
958,4990
3016,3449
231,2817
1084,4179
2957,3081
1206,2791
2670,4243
639,1986
3415,3109
3348,691
4366,4546
272,424
3750,1272
2254,3024
4945,3052
2662,1191
773,1127
1110,857
2695,3028
3320,1572
874,2273
2141,232
2199,2652
3575,4115
2150,3974
3733,2665
3581,1324
3120,960
2360,1433
1327,4767
1191,3740
870,35
3152,4860
3949,3326
3659,2592
2756,4246
2030,789
655,461
4362,860
1359,1576
2195,4396
4934,2029
1525,1760
3193,2387
2740,747
957,4468
3543,2667
4287,706
3826,3531
41,4533
390,3881
4926,2323
3309,3365
898,1850
497,1651
193,1942
2844,3138
1195,1448
704,1554
2780,111
3275,2159
3856,1092
201,4854
3065,4367
3842,3312
99,566
1313,744
1940,1824
412,2777
3827,714
2951,873
4914,2962
5000,1822
1642,3927
1151,3015
663,1705
1853,4374
3552,1754
4718,3694
2853,2368
3558,4478
1253,1575
4150,2778
3883,1620
992,1058
3023,3667
1762,1828
2226,307
2570,1575
2043,4616
4744,68
1400,3449
2781,4970
1235,3563
3292,2719
176,4637
1933,3956
1645,367
464,811
3382,1610
4525,4456
577,3886
4006,1073
1247,120
716,87
1545,1420
4224,1805
703,676
544,46
1539,3785
2399,3888
1257,4898
3051,3566
2366,3470
4701,2428
4010,602
2022,352
3739,1176
156,3449
871,56
1486,4135
1980,2259
4690,3515
13,3311
883,3181
2267,4536
1750,944
1525,1649
258,3255
4162,609
1418,2615
4156,3884
4320,925
694,500
1071,2814
1450,4006
337,3496
808,1145
1152,3200
296,3430
779,2356
1420,2051
2561,4510
3549,2232
672,2429
2757,4189
1501,1856
513,1643
4401,2469
1352,4589
3819,1628
1881,1642
177,3608
3651,1666
3821,3025
1747,2539
4092,2224
3815,2275
3108,2435
95,1233
1582,123
2901,2907
2517,664
1050,938
1285,2528
1191,4263
1737,2730
4892,2084
3225,552
488,3378
106,973
2302,406
1982,1895
3157,4061
3499,4853
917,1117
1818,2873
3664,4697
863,235
83,1538
1608,798
3256,3708
3041,4997
73,3236
1458,278
4024,66
4678,4300
3198,3684
4711,2722
704,2431
1651,514
3296,3060
4123,2960
2595,4042
3629,2874
2496,2255
4606,998
3087,345
3586,714
4024,1355
655,2906
3342,3351
1584,4821
3506,1468
3732,4874
2957,2224
1633,478
2401,442
3516,2343
4582,3665
628,91
1172,3868
1,2205
1697,4683
3130,2236
835,823
3861,3901
2116,2378
2298,291
1005,1969
3117,697
3362,335
3772,2600
4620,959
821,234
464,192
539,1180
4414,1757
3603,319
1230,2861
3343,1434
263,1169
4391,1899
2982,3313
1055,446
2443,1793
4137,4768
2837,434
467,2737
2252,562
1793,556
3186,2602
4311,3802
973,1240
383,2899
440,899
1068,1204
1673,1112
3957,660
1860,1242
186,4910
501,2537
3144,3156
974,1138
3284,1989
612,587
2995,3228
4714,3890
828,3860
580,3404
1064,3422
4089,4569
1067,643
2221,2905
3155,3822
2305,3698
2688,291
1383,3324
1004,2935
4270,3418
886,4528
3093,586
1954,2502
3678,561
4076,3291
765,1597
3709,4714
4486,4441
3393,3807
2416,2060
4793,2926
4910,3922
1783,3619
4553,3489
1377,3322
2884,4851
989,1005
3921,4952
3197,1598
4655,674
566,3982
