S_i,A_i
8,247
3,229
4,224
6,233
3,212
2,284
4,247
3,284
5,227
4,300
10,227
3,253
7,275
5,255
1,264
10,253
1,296
7,228
9,276
6,263
3,207
3,244
5,265
5,239
7,233
5,235
10,283
9,219
10,298
4,267
3,284
1,228
6,258
1,266
3,239
6,202
5,287
7,290
7,229
9,245
3,225
10,214
5,254
2,248
1,283
10,201
9,235
10,282
10,255
6,213
7,233
4,205
1,233
4,267
8,295
2,262
9,225
9,245
3,221
1,240
2,223
5,234
7,260
4,280
1,296
8,223
5,203
2,221
7,279
3,249
7,227
8,203
9,220
3,255
6,208
6,294
8,243
5,247
1,299
4,202
3,250
3,288
9,256
3,230
10,238
1,244
10,287
5,285
10,219
1,257
9,215
6,252
4,257
8,223
10,257
6,237
9,249
3,291
5,208
9,236
1,299
7,272
9,289
9,218
8,226
4,277
5,219
8,279
6,213
4,230
9,269
5,234
4,257
10,236
7,251
2,210
2,259
8,259
1,215
5,263
8,238
10,240
9,244
8,281
10,227
1,282
8,292
3,276
10,262
8,233
8,231
6,277
3,211
9,231
10,262
10,267
5,256
10,282
4,233
5,282
8,252
6,245
2,260
8,252
4,208
9,246
2,220
6,226
7,219
9,253
6,215
7,220
10,227
3,276
5,294
5,237
10,212
8,296
4,252
3,273
6,221
3,295
10,202
8,264
5,202
9,201
1,257
6,249
4,277
1,294
5,239
9,227
10,249
8,211
1,288
1,228
3,213
7,292
3,250
4,232
9,243
2,258
7,287
8,202
2,277
9,224
10,264
1,268
8,260
7,297
8,252
10,225
10,216
6,252
2,211
8,266
2,253
5,219
3,291
4,289
4,239
4,278
8,234
1,295
2,255
8,270
8,236
5,264
9,275
1,283
3,220
6,228
8,258
8,222
3,224
10,226
7,278
4,292
1,235
1,300
10,278
8,290
6,290
1,230
10,300
6,279
1,271
1,203
7,259
7,289
8,283
5,211
10,293
6,233
2,271
3,245
7,268
6,245
2,287
7,296
3,222
10,296
4,289
8,235
6,259
10,250
8,207
8,253
8,295
9,214
5,270
1,218
10,293
9,266
10,274
10,239
1,200
9,202
6,237
2,272
7,287
4,249
2,224
4,240
3,232
3,291
9,288
9,291
5,284
10,235
10,262
8,215
9,230
7,237
1,241
7,253
9,289
8,263
8,251
3,236
10,244
10,270
1,275
4,202
9,295
6,234
10,236
6,236
4,232
2,228
9,276
2,271
8,235
9,214
1,259
5,286
4,288
10,215
3,213
6,288
1,253
10,286
5,217
9,202
4,273
5,259
5,225
6,205
4,224
9,252
4,203
3,279
7,277
3,233
9,206
10,213
5,271
5,229
9,246
9,234
6,218
5,228
1,248
9,296
3,289
9,222
5,248
2,249
2,283
3,228
9,234
7,214
10,228
3,292
1,219
3,221
7,201
3,242
5,215
10,203
1,283
6,215
2,204
2,217
8,257
4,276
6,278
8,280
3,270
3,281
1,207
7,257
9,225
6,282
7,209
8,219
2,207
4,263
7,300
2,230
9,224
10,212
1,290
1,300
3,215
7,261
1,220
4,284
9,215
8,280
8,276
4,292
10,223
3,223
9,228
9,200
7,255
8,265
6,276
6,236
4,269
5,229
5,266
3,269
7,253
4,200
5,268
3,214
1,244
2,226
8,288
7,283
7,244
4,274
2,280
6,226
1,217
10,257
7,277
6,247
9,254
3,217
9,216
10,247
9,259
10,263
3,279
7,204
3,297
6,211
3,200
6,213
10,266
3,220
3,237
8,291
1,242
1,232
9,244
6,292
4,243
7,231
3,255
7,269
1,288
6,273
4,243
4,226
3,247
3,272
9,269
9,250
6,297
3,292
8,288
2,225
7,267
5,231
2,201
2,218
3,209
5,222
1,296
8,265
1,239
2,212
1,280
3,260
7,241
6,277
6,261
4,221
7,238
2,200
1,268
8,263
9,204
5,228
8,279
7,254
2,281
10,278
10,261
10,279
1,245
6,298
4,254
8,211
7,249
1,226
5,207
10,253
3,237
6,285
9,273
2,221
8,274
7,264
8,223
9,227
1,268
8,285
10,210
7,204
3,258
6,287
9,297
8,299
5,267
5,270
10,282
7,261
6,295
3,206
10,253
2,231
4,269
1,251
1,274
8,228
1,212
6,217
5,245
9,244
3,263
1,296
5,235
9,288
5,274
6,254
6,295
9,237
2,242
1,221
2,271
10,250
9,270
3,286
5,225
8,209
8,261
8,235
9,212
9,218
2,249
2,238
10,222
4,257
1,247
4,231
3,270
6,203
6,267
10,272
3,254
4,298
10,252
6,238
1,274
2,290
6,263
8,200
7,260
6,291
10,241
1,284
6,231
1,208
6,252
5,249
10,288
8,278
4,222
1,200
9,285
6,212
4,248
9,276
1,299
4,213
9,211
9,254
6,284
6,258
3,208
5,289
10,277
6,232
7,244
2,291
4,210
8,252
6,293
1,219
10,264
6,260
6,246
6,246
7,299
4,246
6,213
4,261
3,244
4,274
3,209
5,207
7,206
6,229
9,237
6,239
8,224
6,286
2,260
10,256
1,244
8,206
3,218
4,219
5,226
6,244
4,209
5,222
2,250
5,285
9,229
2,214
8,211
5,239
5,293
9,245
3,223
6,284
10,207
1,221
10,218
8,293
4,287
10,227
8,208
6,244
5,247
7,204
7,242
5,215
5,293
9,281
7,284
1,210
10,243
9,269
10,211
7,213
4,298
6,241
6,205
3,292
7,206
4,220
3,254
5,289
7,234
1,206
5,265
10,282
2,236
9,233
7,250
9,247
10,266
2,239
10,212
9,217
10,244
6,214
3,269
7,282
2,283
7,250
8,212
10,294
9,232
5,295
4,205
4,208
10,239
1,300
5,238
10,209
6,223
7,249
9,247
8,210
9,254
5,200
8,238
10,285
1,276
5,228
6,228
2,231
2,289
7,283
1,270
4,274
3,236
9,237
10,253
9,234
5,271
2,261
8,231
5,294
5,255
8,266
6,232
6,209
5,240
3,266
9,299
2,237
1,208
1,269
5,280
1,251
4,278
8,298
6,243
1,266
1,263
7,209
1,289
5,287
1,229
2,280
2,241
2,291
2,287
1,239
3,290
1,286
1,218
1,259
9,273
3,295
3,207
9,254
7,213
8,246
6,274
10,234
4,212
9,299
8,294
9,207
4,287
4,239
4,276
7,288
6,271
10,257
10,221
9,213
1,208
4,223
3,289
8,267
1,276
1,248
3,248
10,275
2,204
9,288
1,287
6,200
9,232
5,289
7,210
2,287
8,232
3,211
8,212
7,250
6,205
5,283
7,218
2,269
9,253
4,247
5,212
1,279
3,216
3,261
6,283
9,207
3,204
5,230
2,204
7,248
7,261
10,218
4,247
7,282
5,278
7,295
8,252
5,232
8,227
2,207
9,206
4,227
7,241
8,211
2,258
1,253
1,217
7,219
3,264
6,266
2,268
4,270
5,235
8,223
6,209
6,231
8,294
7,259
6,295
6,257
3,220
4,202
4,239
10,238
10,287
10,279
6,217
5,290
4,229
3,255
8,242
8,205
4,232
1,266
7,210
7,214
8,219
6,206
3,236
5,247
9,282
7,259
10,237
9,273
3,236
2,208
8,238
7,281
3,298
9,250
1,214
9,201
2,288
1,284
2,276
2,264
8,261
1,268
10,258
7,286
6,259
2,225
4,203
3,260
4,246
1,285
5,270
7,272
10,298
2,280
5,223
9,242
9,205
9,209
5,234
9,258
1,230
4,265
4,291
7,201
9,234
5,210
1,223
10,259
9,208
5,274
8,266
7,285
9,238
4,225
8,265
7,236
5,243
4,263
7,296
5,257
5,247
9,222
1,245
2,289
1,208
5,232
4,207
6,253
10,284
10,204
9,241
6,257
3,250
9,281
4,219
4,280
4,240
4,221
6,219
9,299
3,286
3,260
7,264
6,243
7,225
3,250
10,289
10,219
5,285
4,247
10,273
2,298
4,278
2,271
6,297
9,298
3,240
6,242
3,206
6,212
5,296
6,274
4,281
9,217
6,253
6,252
3,263
1,204
6,242
9,258
9,260
3,211
1,257
1,246
3,243
5,255
5,297
8,244
1,264
2,285
4,269
8,295
3,225
7,299
9,224
4,290
10,264
7,257
8,257
4,234
5,281
5,258
10,291
9,239
9,214
2,298
7,204
2,249
1,240
3,287
1,282
3,297
1,217
3,249
5,201
2,263
4,291
8,274
9,214
3,284
2,207
5,299
10,279
6,247
5,272
1,226
9,249
4,229
1,224
4,285
5,205
10,243
2,269
5,213
4,231
7,261
3,247
2,242
1,246
9,270
5,265
4,271
7,224
6,240
5,208
5,210
8,281
1,219
5,279
3,235
3,230
4,210
4,224
8,204
7,245
3,281
5,267
6,289
8,225
1,262
10,267
10,257
2,281
7,276
7,289
3,285
2,231
1,252
7,237
2,215
6,208
4,286
4,257
6,203
5,289
2,252
7,206
9,202
8,215
9,215
3,201
8,219
2,297
8,212
2,245
2,290
10,271
10,207
10,225
6,244
3,262
8,211
3,225
3,234
9,203
6,204
8,250
3,297
7,213
1,224
2,279
7,257
2,247
6,286
3,277
3,204
4,229
4,297
8,216
2,229
9,259
8,265
2,249
9,212
2,207
2,242
8,234
9,226
2,228
1,203
3,212
8,289
2,286
7,207
5,251
6,219
3,290
6,278
2,254
10,269
6,292
4,264
3,261
2,285
9,221
5,208
1,202
3,261
3,246
7,213
5,268
9,277
6,281
10,254
7,266
2,253
2,286
1,237
10,283
6,247
2,282
4,209
8,268
9,269
1,201
3,242
5,206
9,213
10,233
6,232
1,247
4,201
9,260
6,278
7,201
6,212
6,281
9,289
7,269
2,265
3,273
2,246
2,237
8,291
8,232
9,278
8,256
8,276
6,295
1,288
9,274
4,293
5,204
7,200
10,230
6,251
1,226
2,289
2,270
9,245
4,238
8,201
9,282
7,214
2,247
2,241
6,234
7,255
3,253
4,299
7,214
5,244
8,208
10,250
10,289
10,228
1,245
3,251
5,298
7,217
3,262
9,246
7,255
4,234
2,252
2,209
1,245
7,219
4,247
1,246
9,280
4,234
6,249
10,298
9,208
4,212
5,252
2,227
9,264
7,251
3,215
5,240
4,224
10,285
10,291
9,206
1,300
10,213
8,235
9,260
4,216
3,293
3,251
8,265
7,265
3,263
6,263
4,267
6,272
2,223
1,299
7,221
10,207
7,229
9,242
8,232
8,200
5,263
3,216
2,239
6,217
2,228
1,233
6,286
5,202
5,296
4,226
5,225
6,261
7,295
2,298
6,215
5,209
6,285
1,276
3,219
2,265
5,291
10,222
3,278
4,221
8,246
5,232
6,252
2,278
5,240
6,267
7,286
6,255
5,275
7,245
5,258
2,238
5,227
3,208
6,219
4,291
7,209
10,209
5,235
7,288
9,238
4,270
4,263
1,297
2,264
3,231
4,254
10,274
3,260
6,203
10,276
8,212
9,271
8,277
6,225
2,266
6,209
4,263
3,266
4,246
9,247
7,297
5,229
5,282
4,211
10,209
2,213
9,231
6,205
3,229
4,245
1,239
1,216
4,261
7,279
9,229
9,267
5,258
10,233
8,234
8,235
4,280
7,261
2,261
2,229
10,250
8,290
5,225
8,268
7,293
9,230
9,210
1,241
2,227
3,274
9,206
8,253
3,219
1,254
9,300
3,264
8,248
9,292
7,289
3,235
3,254
5,210
1,272
5,241
8,268
10,213
8,269
1,295
4,233
7,263
2,253
10,289
1,294
10,269
7,288
4,234
6,240
4,252
5,300
5,297
9,300
1,224
1,212
1,200
5,256
2,265
9,257
6,234
10,250
8,234
4,207
4,265
9,264
10,280
9,216
1,242
1,271
6,269
8,271
6,223
7,291
4,229
6,298
6,266
1,262
4,216
8,286
6,204
3,245
6,214
9,204
8,229
8,258
10,247
5,225
7,288
9,293
6,219
9,275
1,244
5,250
1,238
9,244
1,225
7,275
4,290
1,228
2,282
2,251
5,297
1,237
8,218
3,290
1,281
8,259
6,263
5,214
8,268
2,239
3,297
3,295
1,200
6,239
3,266
9,229
3,300
3,235
5,278
10,251
3,283
3,265
4,263
3,277
3,286
9,237
8,297
2,224
10,247
3,204
10,285
8,293
10,285
8,235
8,276
6,272
7,254
5,241
2,260
1,241
2,295
3,235
5,260
6,260
8,228
3,203
2,263
8,207
4,213
7,293
7,256
3,255
4,294
5,293
7,265
7,250
4,241
6,224
6,236
6,281
7,221
9,208
5,247
2,225
6,279
9,275
8,215
6,251
9,226
4,216
4,210
5,206
9,251
7,230
8,262
4,282
7,215
8,259
10,263
8,200
4,295
1,273
7,239
8,245
10,247
1,225
10,241
3,289
1,246
4,234
8,219
6,252
1,210
9,282
4,249
4,213
5,259
6,275
4,206
10,262
4,263
8,257
2,253
1,252
7,202
5,204
2,248
5,270
9,207
6,211
5,238
8,241
3,274
6,230
9,218
3,274
10,220
7,280
8,215
10,275
2,281
2,287
9,263
3,218
4,207
2,259
10,259
1,265
5,299
2,298
5,234
7,287
5,251
4,274
4,223
2,275
5,227
10,250
10,223
10,277
4,221
8,260
2,230
3,218
3,207
7,274
10,209
9,259
2,233
6,249
10,295
8,266
10,268
10,215
8,237
1,281
9,246
3,234
9,216
6,234
3,220
9,237
9,235
5,270
1,247
4,216
9,284
10,247
2,267
10,237
8,245
7,211
3,287
6,217
7,203
3,210
10,211
2,204
7,297
9,272
2,241
4,238
7,239
2,278
5,234
4,287
10,263
9,222
4,223
6,207
6,208
9,284
6,279
8,219
5,228
6,264
9,218
9,237
5,291
3,215
4,244
1,291
10,210
8,208
5,262
10,263
4,209
6,257
1,265
4,270
6,240
9,290
8,201
5,283
7,265
6,213
10,252
5,292
7,224
9,225
2,280
4,276
2,299
5,241
9,300
9,237
9,265
7,248
8,244
1,218
5,205
7,201
8,284
6,232
5,294
8,231
4,233
3,255
4,231
5,219
10,243
1,242
2,236
8,211
3,286
10,289
8,277
8,268
9,220
8,258
2,217
7,201
1,293
8,207
9,259
4,238
6,273
3,278
6,235
2,279
2,251
9,232
7,224
2,285
6,228
5,293
2,300
10,236
1,248
8,267
10,205
10,203
2,300
1,282
3,275
5,233
1,295
7,275
7,236
6,215
5,253
7,235
9,286
3,266
10,272
9,275
2,207
7,247
6,237
10,258
10,216
4,294
9,237
3,294
6,239
4,213
7,292
7,274
4,216
5,232
6,296
3,259
1,287
8,230
7,234
5,225
8,247
9,231
8,276
8,262
3,283
5,238
1,262
10,214
7,233
5,225
7,202
6,287
4,234
10,272
5,223
10,251
7,242
10,269
6,287
1,221
1,246
2,236
1,277
1,242
1,238
5,223
2,271
9,269
9,234
10,237
1,226
9,203
2,215
2,242
10,257
5,228
6,273
2,210
1,263
10,236
1,275
4,221
4,281
1,268
4,234
4,260
10,208
7,265
9,259
4,298
6,284
10,260
10,270
6,247
3,215
2,247
3,239
3,275
3,291
5,219
3,203
6,201
3,271
10,258
1,297
6,295
9,200
7,260
3,278
9,294
6,224
7,269
6,237
9,274
5,271
1,281
9,283
6,273
1,244
9,250
7,300
4,286
9,241
6,269
7,224
2,254
3,280
4,227
2,272
1,230
5,203
8,205
9,222
3,211
1,233
5,235
4,227
9,209
10,283
4,280
4,294
8,238
1,269
2,202
6,297
2,265
1,207
5,287
4,224
10,205
6,227
10,267
4,286
7,226
4,202
7,254
1,249
3,247
8,265
9,250
7,245
3,295
7,203
4,232
8,217
6,290
5,254
3,259
1,290
4,217
10,212
7,225
7,271
7,238
7,240
2,224
10,280
8,267
8,222
1,291
1,273
4,290
2,277
9,239
9,244
6,226
9,251
2,289
7,214
3,232
6,285
6,224
1,295
5,275
3,255
4,286
2,219
4,250
5,212
8,234
4,222
9,230
5,265
5,239
1,200
3,291
8,289
9,216
5,264
4,252
8,225
2,284
8,293
6,206
9,245
3,270
9,251
6,268
3,220
2,212
3,269
1,245
5,300
7,208
4,242
8,268
9,238
8,245
7,275
3,257
10,237
3,247
5,277
2,271
2,224
1,263
2,294
2,242
3,261
6,264
3,243
3,246
9,257
6,264
3,253
7,211
7,216
3,247
6,240
6,300
6,250
7,237
1,267
7,287
1,253
4,231
2,218
9,298
1,290
10,265
10,200
8,300
2,278
5,213
2,297
3,210
3,280
5,287
9,288
4,267
9,277
9,273
1,217
8,292
10,256
5,247
2,206
9,250
1,229
1,222
7,280
3,247
9,225
7,239
9,290
2,279
1,258
5,284
5,203
1,253
4,202
1,223
10,236
4,224
3,200
10,252
9,297
4,285
9,274
4,243
7,253
1,224
10,229
10,233
2,295
6,264
3,232
10,257
6,290
8,238
6,272
5,271
6,256
1,200
1,256
2,253
8,225
2,210
8,236
6,237
9,285
8,249
6,267
10,207
1,290
2,281
5,219
1,215
1,252
9,277
2,242
2,299
2,220
9,265
5,259
4,209
7,221
9,251
9,293
7,263
1,285
5,271
3,277
7,291
3,288
4,239
6,260
7,230
3,271
4,202
4,238
6,219
10,260
3,271
8,251
9,291
2,274
4,219
8,287
8,230
8,203
1,237
4,251
9,232
1,254
6,212
3,267
10,235
10,275
6,200
4,284
2,240
10,296
3,239
3,214
2,264
7,286
8,246
6,261
3,235
6,221
5,251
4,267
2,232
3,260
3,250
9,220
10,200
3,278
6,222
4,206
7,245
5,213
4,260
6,256
9,210
5,262
3,282
10,259
10,206
4,261
2,281
10,289
4,216
9,223
2,292
1,227
8,241
2,287
7,239
7,230
9,248
10,226
6,230
8,225
3,239
4,260
1,271
2,263
3,228
9,235
2,222
10,229
10,265
3,297
7,250
10,227
3,247
6,234
5,214
8,205
9,200
8,234
2,239
2,251
4,289
7,264
6,280
7,232
2,270
5,287
7,243
7,257
8,286
2,226
3,201
4,203
9,252
10,265
3,206
9,267
6,275
7,275
8,284
9,209
8,291
4,229
7,248
10,279
4,250
6,243
5,236
4,212
9,210
6,262
7,217
8,205
2,210
8,287
9,281
6,209
10,209
9,204
1,245
7,282
1,240
3,267
6,243
3,299
2,255
1,258
10,278
7,221
3,284
10,295
7,290
10,277
4,224
7,255
3,227
9,274
5,291
6,268
8,205
9,297
6,294
4,257
2,244
5,222
8,254
7,275
8,275
4,265
1,266
7,219
3,255
1,240
2,263
5,266
7,287
10,293
8,200
7,234
2,201
7,236
5,293
6,253
3,234
10,229
2,234
5,225
6,225
4,274
1,258
9,207
2,292
1,243
2,230
10,278
5,221
4,253
2,205
9,288
3,242
10,287
10,243
10,287
9,273
8,235
5,286
4,252
5,234
2,247
8,231
9,273
5,277
2,286
2,248
2,277
7,201
3,244
1,238
3,285
2,243
6,244
3,233
10,211
2,224
6,294
8,257
9,228
4,200
10,272
6,223
7,270
9,270
1,200
10,205
2,276
2,263
8,215
3,263
2,244
9,300
5,274
10,271
1,248
1,201
6,271
4,227
4,268
2,276
9,248
3,237
1,266
7,219
8,264
2,236
2,207
5,287
5,286
4,213
3,297
1,279
1,253
3,285
7,263
9,265
10,239
9,238
4,224
2,298
7,247
1,234
9,277
5,291
4,254
2,298
4,300
4,272
2,242
10,265
3,223
1,298
6,244
1,219
10,237
4,283
10,254
5,201
4,294
4,289
6,269
6,292
7,220
7,275
3,241
10,286
4,243
5,254
4,268
3,292
8,251
7,242
2,260
6,272
6,268
5,272
4,274
10,244
1,251
1,282
5,266
4,229
5,288
2,289
10,291
5,268
5,210
9,201
7,200
2,225
10,212
2,238
1,249
5,297
7,204
7,219
1,262
10,214
3,297
3,287
10,203
6,286
4,200
5,207
9,222
9,219
3,226
10,286
1,240
5,262
6,234
7,236
7,237
8,254
1,275
6,203
1,299
1,265
7,243
2,294
2,262
4,225
4,208
2,270
8,203
10,288
4,228
5,204
3,209
5,232
10,212
9,219
8,262
1,266
5,281
5,260
2,212
3,258
5,233
4,234
3,267
10,230
3,274
5,225
7,208
7,231
2,212
1,243
4,228
2,217
2,286
1,242
2,214
4,288
6,204
3,258
3,242
6,212
1,278
4,290
6,226
2,268
10,282
3,201
9,249
5,289
6,273
6,254
8,255
8,247
3,293
1,231
9,268
5,263
6,217
7,229
10,228
1,290
6,240
6,213
3,231
3,240
10,211
4,212
1,269
5,274
9,252
9,260
7,283
5,292
4,295
9,250
1,242
8,296
10,232
8,226
9,289
10,275
5,230
4,231
4,294
3,254
2,229
2,221
6,205
9,246
7,225
9,273
5,222
2,268
5,288
2,248
10,291
8,216
4,258
6,222
9,280
10,292
8,259
6,205
2,255
2,279
1,272
10,243
10,211
2,272
7,216
4,214
6,208
1,246
1,263
9,200
5,215
6,265
5,287
9,227
5,272
2,265
9,261
6,269
4,218
2,221
10,246
2,292
7,270
5,213
10,270
4,226
4,270
9,296
2,299
10,216
8,295
2,229
7,241
3,285
1,262
1,254
10,249
8,247
6,294
3,271
2,232
8,250
7,249
2,260
2,284
9,222
4,209
7,258
8,221
8,229
10,200
1,204
7,242
2,228
6,288
8,288
3,294
4,267
5,222
5,289
10,220
2,228
10,231
6,278
4,261
4,205
3,268
8,297
5,214
10,262
6,258
3,202
10,298
8,299
7,228
2,245
1,285
2,289
1,269
5,288
2,215
10,285
10,205
4,273
10,235
5,248
1,215
7,247
9,242
10,217
7,235
6,242
8,247
5,272
8,272
7,255
8,205
5,281
10,221
4,211
10,205
8,284
10,277
3,262
5,287
5,300
3,267
1,202
9,285
9,289
9,285
3,272
2,247
2,285
1,209
2,238
8,252
4,204
5,248
6,281
8,219
1,267
9,244
6,201
7,268
7,237
6,233
1,212
6,237
3,262
10,266
2,272
2,277
4,207
3,276
9,213
5,298
8,293
1,234
4,220
5,227
6,242
1,225
10,223
7,280
10,288
3,267
3,219
5,215
9,235
3,228
5,239
5,252
8,240
8,281
4,242
2,242
10,260
10,257
5,261
7,296
6,219
3,264
9,270
6,211
7,297
3,231
1,211
2,291
9,205
6,255
1,274
10,218
7,296
3,290
1,274
9,257
5,290
7,278
9,275
4,236
6,295
7,206
2,296
2,275
5,224
4,292
3,218
9,255
10,209
8,262
7,257
8,281
6,251
10,287
2,226
4,218
1,208
7,209
4,259
1,231
7,220
10,219
2,212
10,286
5,252
2,257
6,280
5,255
7,288
10,277
2,202
8,287
7,209
4,280
3,239
1,280
6,237
9,255
9,289
4,209
8,205
8,249
10,217
1,296
3,268
6,229
4,220
3,228
5,281
8,206
7,252
4,294
6,246
1,234
5,207
3,237
7,245
4,285
3,242
6,261
8,287
9,235
6,203
7,263
1,284
2,288
5,223
1,212
1,289
1,223
10,267
5,269
6,285
4,214
1,257
5,287
7,235
6,295
6,288
9,258
8,200
5,230
4,283
5,297
8,243
8,291
7,223
6,232
1,276
4,273
3,282
4,220
4,239
2,239
2,214
6,234
5,205
10,239
3,294
7,218
7,259
8,246
1,239
6,251
9,237
6,293
2,237
6,237
5,208
2,270
8,211
7,283
2,231
2,242
2,253
7,283
10,202
7,284
5,269
2,291
9,271
5,290
1,217
5,298
9,271
10,244
1,289
1,271
1,273
5,276
2,284
5,248
6,252
9,222
3,290
10,251
2,252
4,267
6,297
5,258
8,289
10,277
8,264
7,297
4,283
2,271
4,202
1,249
8,259
4,214
8,280
4,270
7,270
6,241
10,207
6,237
4,240
10,268
7,219
5,297
7,200
4,210
10,205
8,255
9,232
7,218
4,227
10,242
6,286
6,236
4,296
4,209
9,234
7,283
2,213
9,209
7,245
3,241
5,220
7,273
3,243
7,245
1,207
9,220
1,214
8,248
4,297
8,267
8,207
1,277
6,267
10,273
1,206
9,265
7,267
4,241
2,268
2,225
2,291
3,264
8,213
10,238
9,240
5,211
7,274
6,258
2,261
8,203
1,284
4,267
2,285
3,296
6,284
1,283
3,223
8,233
8,283
10,235
4,275
2,269
10,274
5,281
7,298
8,206
4,293
7,216
9,268
5,288
6,297
4,278
5,240
6,237
7,261
5,246
7,284
3,215
8,287
7,241
4,286
10,286
7,279
9,219
3,293
2,210
1,209
4,238
6,273
5,299
4,202
7,270
4,245
9,240
6,252
9,289
10,296
6,271
3,230
2,279
8,264
2,204
7,228
5,228
2,273
10,203
2,215
3,287
5,295
4,222
3,237
5,234
2,253
6,276
6,206
5,231
4,204
6,239
4,216
3,257
8,225
7,290
10,279
3,265
3,200
6,204
8,262
5,218
1,217
6,212
4,200
3,253
3,277
4,213
4,207
1,250
4,239
5,239
1,220
1,274
4,274
2,204
4,249
9,243
4,292
10,210
4,278
9,231
4,254
7,280
5,280
10,256
4,202
7,206
10,209
1,275
8,223
8,265
6,262
8,233
7,200
5,202
4,264
7,216
1,210
3,207
5,251
5,252
2,218
9,264
6,256
3,227
6,298
3,259
4,284
2,250
3,294
9,215
1,229
2,265
7,275
3,279
6,267
5,242
6,292
9,272
6,279
6,208
2,274
7,219
4,253
10,247
10,252
7,272
6,224
3,231
4,290
7,263
5,230
7,293
4,295
5,213
10,265
8,233
9,298
3,230
2,278
7,257
1,293
6,202
8,265
8,215
3,299
7,244
10,231
7,293
2,277
9,251
2,247
9,236
9,214
6,271
6,208
3,294
4,239
4,260
1,221
9,235
5,300
3,299
7,243
6,274
10,228
2,223
2,266
3,259
9,287
7,200
4,264
10,219
3,272
4,292
5,269
5,274
6,242
7,275
2,242
9,209
9,201
7,279
3,232
1,248
5,250
8,252
3,231
5,289
3,271
3,210
5,295
1,240
1,265
5,297
5,270
6,282
3,218
1,220
3,298
8,259
8,233
2,265
10,293
10,252
2,202
8,273
2,269
3,278
3,215
9,224
5,228
9,220
3,292
6,206
10,262
7,296
8,272
9,265
5,229
7,247
6,288
1,279
10,252
2,267
10,208
9,280
3,254
10,271
1,281
1,265
1,275
9,240
10,274
1,223
6,278
9,270
6,223
10,208
7,295
6,292
1,257
5,287
8,283
6,287
3,227
8,225
5,207
1,209
6,239
5,291
9,258
6,201
2,291
7,286
5,207
5,235
6,287
7,220
6,229
7,233
3,229
1,296
2,291
9,273
3,234
5,269
6,228
9,292
6,287
6,228
7,264
10,226
5,286
7,277
8,266
7,241
4,214
7,289
7,219
5,294
7,278
5,246
6,208
6,201
1,241
8,287
10,203
7,229
5,278
10,283
8,275
1,231
1,297
8,282
8,298
2,293
4,200
10,267
8,266
10,229
6,282
9,273
3,209
3,271
5,294
9,253
10,284
5,282
5,297
5,261
5,205
1,250
8,292
6,252
2,247
2,226
6,299
1,213
7,291
8,237
8,242
2,219
8,239
6,285
4,207
7,273
6,280
1,238
9,290
7,217
6,252
3,220
5,217
2,245
8,250
8,208
1,245
2,243
4,267
7,291
10,297
6,297
2,238
8,242
3,270
4,226
6,278
7,244
9,275
1,227
1,233
10,281
7,237
6,215
10,268
7,288
5,229
7,294
4,256
8,268
5,213
4,259
8,277
10,201
8,271
10,251
10,206
1,278
2,203
9,275
2,234
3,300
8,291
6,291
8,282
5,279
5,238
10,259
2,268
2,201
4,273
4,243
4,205
1,300
4,298
5,268
8,217
9,296
10,270
9,200
1,257
8,227
1,239
3,205
7,209
10,272
6,244
2,279
8,208
1,271
9,239
5,224
8,260
2,233
6,213
9,265
5,238
8,252
5,230
3,226
5,270
2,294
5,230
7,300
10,270
3,235
8,292
7,241
4,249
4,213
2,201
7,208
2,229
1,279
2,251
1,297
7,290
6,286
1,230
8,276
3,215
7,286
2,229
7,291
3,225
7,293
5,300
6,227
3,287
5,219
7,221
8,280
6,214
5,244
7,250
4,231
2,232
10,235
3,202
10,265
5,287
8,250
5,265
10,244
6,252
8,243
3,251
5,261
1,294
3,242
7,207
9,264
10,226
7,213
8,213
7,244
7,283
8,249
7,255
6,216
9,241
1,231
6,245
10,229
7,272
4,242
9,281
10,297
9,290
1,218
10,250
7,218
9,293
2,252
9,209
5,273
4,247
7,263
1,202
8,277
4,210
3,267
9,236
6,225
1,270
5,289
3,211
9,297
9,264
9,222
2,282
4,281
3,274
9,206
4,234
2,270
5,222
9,225
7,226
5,272
10,239
4,247
9,248
3,212
10,259
8,281
6,267
9,201
5,289
5,265
4,286
4,222
4,211
3,213
4,256
5,257
6,282
1,224
2,233
7,232
4,264
8,293
1,265
3,212
4,286
8,219
9,298
2,268
3,262
2,245
9,236
1,211
9,226
5,214
10,296
6,200
10,207
1,290
7,251
1,267
8,276
3,293
7,259
6,275
4,221
5,278
8,211
2,253
3,241
5,259
1,283
1,256
6,263
2,222
8,295
9,298
7,239
2,265
6,282
6,247
3,210
3,213
7,251
10,265
7,295
3,233
8,271
9,201
3,215
6,249
2,279
1,223
2,246
10,298
4,248
5,219
5,296
4,252
10,221
1,239
6,250
4,274
8,234
9,250
4,296
3,230
6,243
2,290
5,266
3,287
2,208
3,288
7,299
5,254
9,295
6,215
8,205
3,290
5,255
5,206
7,214
3,270
5,220
5,272
5,212
9,279
9,212
1,207
10,247
2,287
5,285
1,235
1,282
1,218
9,214
4,290
3,224
5,250
3,248
2,241
5,258
6,275
4,214
5,272
8,255
10,234
7,257
1,285
9,218
8,281
4,208
4,270
8,294
2,268
6,290
5,286
4,210
5,231
4,291
1,222
3,260
2,226
